0	4	8896 13782 15282
0	4	4153 10421 16403
0	4	2783 15033 19387
0	4	6337 12427 16044
0	4	3512 6337 12427
0	4	14723 14747 17829
0	4	578 3081 6681
1	5	8896 13782 15282
1	5	2895 8858 9801
1	5	4153 10421 16403
1	5	2783 15033 19387
1	5	6337 12427 16044
1	5	3512 6337 12427
1	5	578 3081 6681
1	5	578 3081 9624
2	6	8896 13782 15282
2	6	2895 8858 9801
2	6	4153 10421 16403
2	6	2783 15033 19387
2	6	6337 12427 16044
2	6	3512 6337 12427
2	6	578 3081 6681 9624
3	7	8896 13782 15282
3	7	2895 8858 9801
3	7	4153 10421 16403
3	7	2783 15033 19387
3	7	6337 12427 16044
3	7	3512 6337 12427
3	7	837 11361 12557
3	7	578 3081 6681 9624
4	8	8896 13782 15282
4	8	2895 8858 9801
4	8	4153 10421 16403
4	8	2783 15033 19387
4	8	6337 12427 16044
4	8	3512 6337 12427
4	8	837 11361 12557
4	8	2087 2450 3749
4	8	578 3081 6681 9624
5	9	8896 13782 15282
5	9	2895 8858 9801
5	9	4153 10421 16403
5	9	2783 15033 19387
5	9	6337 12427 16044
5	9	3512 6337 12427
5	9	837 11361 12557
5	9	2087 2450 3749
5	9	578 3081 6681 9624
6	10	8896 13782 15282
6	10	2895 8858 9801
6	10	4153 10421 16403
6	10	2783 15033 19387
6	10	6337 12427 16044
6	10	3512 6337 12427
6	10	837 11361 12557
6	10	578 3081 6681 9624
